Date,Open,High,Low,Close,Adj Close,Volume
2008-01-30,3.740000,3.740000,3.600000,3.640000,1.880870,21189000
2008-01-31,3.600000,3.720000,3.600000,3.650000,1.886037,35261000
2008-02-01,3.720000,3.840000,3.680000,3.830000,1.979048,23386000
2008-02-04,3.880000,3.920000,3.830000,3.860000,1.994549,27633000
2008-02-05,3.900000,3.960000,3.890000,3.900000,2.015218,35024000
2008-02-06,3.800000,3.800000,3.630000,3.710000,1.917041,37319000
2008-02-11,3.710000,3.840000,3.700000,3.720000,1.922208,37650000
2008-02-12,3.770000,3.930000,3.770000,3.930000,2.030719,43939000
2008-02-13,3.980000,4.010000,3.890000,3.920000,2.025553,38433000
2008-02-14,4.020000,4.050000,3.900000,3.960000,2.046222,50919000
2008-02-15,3.950000,3.980000,3.860000,3.980000,2.056556,30137000
2008-02-18,3.980000,3.980000,3.930000,3.970000,2.051388,13120000
2008-02-19,3.970000,4.000000,3.920000,3.920000,2.025553,13496000
2008-02-20,3.900000,3.900000,3.780000,3.780000,1.953212,22073000
2008-02-21,3.850000,3.890000,3.820000,3.820000,1.973880,26687000
2008-02-22,3.790000,3.830000,3.760000,3.820000,1.973880,18247000
2008-02-25,3.860000,3.900000,3.840000,3.890000,2.010051,10826000
2008-02-26,3.950000,3.960000,3.850000,3.900000,2.015218,20205000
2008-02-27,3.950000,4.000000,3.920000,3.920000,2.025553,23885000
2008-02-28,3.920000,3.930000,3.840000,3.860000,1.994549,25031000
2008-02-29,3.850000,3.850000,3.780000,3.850000,1.989382,35091000
2008-03-03,3.720000,3.760000,3.700000,3.700000,1.911873,34569000
2008-03-04,3.690000,3.730000,3.650000,3.720000,1.922208,24853000
2008-03-05,3.730000,3.740000,3.680000,3.680000,1.901539,18015000
2008-03-06,3.740000,3.760000,3.680000,3.680000,1.901539,16170000
2008-03-07,3.640000,3.680000,3.640000,3.650000,1.886037,18966000
2008-03-10,3.610000,3.750000,3.610000,3.730000,1.927375,22555000
2008-03-11,3.700000,3.850000,3.690000,3.810000,1.968713,41873000
2008-03-12,3.900000,3.930000,3.800000,3.830000,1.979048,29316000
2008-03-13,3.820000,3.860000,3.770000,3.770000,1.948044,40650000
2008-03-14,3.820000,3.870000,3.800000,3.870000,1.999716,24702000
2008-03-17,3.850000,3.900000,3.840000,3.900000,2.015218,31934000
2008-03-18,3.860000,3.980000,3.850000,3.970000,2.051388,35400000
2008-03-19,4.050000,4.050000,3.900000,3.930000,2.030719,42529000
2008-03-20,3.830000,3.890000,3.810000,3.890000,2.010051,36260000
2008-03-24,3.980000,3.980000,3.860000,3.930000,2.030719,18752000
2008-03-25,3.950000,4.010000,3.930000,4.010000,2.072057,41072000
2008-03-26,3.980000,4.000000,3.940000,4.000000,2.066890,25832000
2008-03-27,3.920000,3.950000,3.880000,3.950000,2.041054,27403000
2008-03-28,3.920000,3.980000,3.910000,3.910000,2.020385,25486000
2008-03-31,3.950000,3.950000,3.880000,3.910000,2.020385,49728000
2008-04-01,3.930000,3.970000,3.910000,3.960000,2.046222,32269000
2008-04-02,4.000000,4.020000,3.900000,3.950000,2.041054,23983000
2008-04-03,3.940000,4.020000,3.930000,4.020000,2.077225,34283000
2008-04-04,3.980000,4.020000,3.930000,3.950000,2.041054,19744000
2008-04-07,3.970000,4.000000,3.930000,3.980000,2.056556,19163000
2008-04-08,3.950000,3.980000,3.920000,3.920000,2.025553,17215000
2008-04-09,3.930000,3.950000,3.920000,3.920000,2.025553,16454000
2008-04-10,3.900000,3.930000,3.860000,3.880000,2.004884,23032000
2008-04-11,3.900000,3.980000,3.890000,3.980000,2.056556,14342000
2008-04-14,3.900000,3.930000,3.870000,3.870000,1.999716,22878000
2008-04-15,3.880000,3.920000,3.860000,3.920000,2.025553,11821000
2008-04-16,3.930000,3.940000,3.870000,3.890000,2.010051,11931000
2008-04-17,3.930000,3.940000,3.880000,3.890000,2.010051,23009000
2008-04-18,3.890000,3.900000,3.810000,3.850000,1.989382,27201000
2008-04-21,3.860000,3.910000,3.840000,3.860000,1.994549,22193000
2008-04-22,3.870000,3.900000,3.830000,3.880000,2.004884,17404000
2008-04-23,3.850000,3.870000,3.830000,3.840000,1.984215,16695000
2008-04-24,3.830000,3.870000,3.790000,3.790000,1.958379,24729000
2008-04-25,3.820000,3.870000,3.800000,3.820000,1.973880,22084000
2008-04-28,3.850000,3.910000,3.840000,3.870000,1.999716,21286000
2008-04-29,3.870000,3.910000,3.860000,3.890000,2.010051,16652000
2008-04-30,3.900000,3.930000,3.860000,3.860000,1.994549,42618000
2008-05-02,3.890000,3.940000,3.870000,3.890000,2.010051,23360000
2008-05-05,3.890000,3.910000,3.850000,3.870000,1.999716,17813000
2008-05-06,3.850000,3.880000,3.840000,3.860000,1.994549,14832000
2008-05-07,3.860000,3.860000,3.770000,3.820000,1.973880,48810000
2008-05-08,3.780000,3.780000,3.700000,3.720000,1.922208,59898000
2008-05-09,3.720000,3.720000,3.650000,3.710000,1.917041,36485000
2008-05-12,3.680000,3.760000,3.660000,3.710000,1.917041,20685000
2008-05-13,3.720000,3.780000,3.700000,3.750000,1.937710,23763000
2008-05-14,3.780000,3.780000,3.730000,3.730000,1.927375,28141000
2008-05-15,3.740000,3.760000,3.690000,3.690000,1.906706,25261000
2008-05-16,3.710000,3.720000,3.700000,3.710000,1.917041,15938000
2008-05-20,3.710000,3.740000,3.680000,3.680000,1.901539,39386000
2008-05-21,3.660000,3.680000,3.650000,3.680000,1.901539,27655000
2008-05-22,3.640000,3.680000,3.620000,3.660000,1.891205,31148000
2008-05-23,3.660000,3.680000,3.610000,3.610000,1.865368,33997000
2008-05-26,3.620000,3.640000,3.580000,3.610000,1.865368,33431000
2008-05-27,3.630000,3.670000,3.620000,3.640000,1.880870,22459000
2008-05-28,3.650000,3.690000,3.630000,3.670000,1.896372,25823000
2008-05-29,3.680000,3.720000,3.640000,3.710000,1.917041,37301000
2008-05-30,3.690000,3.810000,3.690000,3.810000,1.968713,40803000
2008-06-02,3.750000,3.760000,3.710000,3.730000,1.927375,31358000
2008-06-03,3.720000,3.720000,3.650000,3.660000,1.891205,40023000
2008-06-04,3.660000,3.670000,3.610000,3.620000,1.870536,23107000
2008-06-05,3.620000,3.700000,3.600000,3.690000,1.906706,29714000
2008-06-06,3.730000,3.730000,3.670000,3.680000,1.901539,23633000
2008-06-09,3.600000,3.660000,3.600000,3.630000,1.875703,23460000
2008-06-10,3.620000,3.650000,3.610000,3.610000,1.865368,37876000
2008-06-11,3.640000,3.650000,3.600000,3.610000,1.865368,22524000
2008-06-12,3.600000,3.630000,3.570000,3.630000,1.875703,25946000
2008-06-13,3.630000,3.650000,3.590000,3.590000,1.855034,19290000
2008-06-16,3.630000,3.720000,3.620000,3.720000,1.922208,30911000
2008-06-17,3.720000,3.730000,3.660000,3.730000,1.927375,28683000
2008-06-18,3.720000,3.740000,3.680000,3.740000,1.932542,28001000
2008-06-19,3.710000,3.720000,3.670000,3.690000,1.906706,22569000
2008-06-20,3.720000,3.780000,3.700000,3.770000,1.948044,35159000
2008-06-23,3.720000,3.720000,3.690000,3.710000,1.917041,31427000
2008-06-24,3.730000,3.740000,3.670000,3.670000,1.896372,20445000
2008-06-25,3.690000,3.750000,3.660000,3.750000,1.937710,24384000
2008-06-26,3.750000,3.780000,3.700000,3.700000,1.911873,24709000
2008-06-27,3.680000,3.710000,3.650000,3.670000,1.896372,33460000
2008-06-30,3.730000,3.730000,3.620000,3.620000,1.870536,37787000
2008-07-01,3.630000,3.630000,3.570000,3.570000,1.844699,23768000
2008-07-02,3.570000,3.580000,3.500000,3.520000,1.818863,32240000
2008-07-03,3.500000,3.540000,3.470000,3.490000,1.803362,22227000
2008-07-04,3.490000,3.500000,3.450000,3.470000,1.793027,23844000
2008-07-07,3.460000,3.540000,3.460000,3.520000,1.818863,17045000
2008-07-08,3.500000,3.540000,3.480000,3.510000,1.813697,27119000
2008-07-09,3.530000,3.550000,3.510000,3.520000,1.818863,24771000
2008-07-10,3.490000,3.500000,3.460000,3.480000,1.798194,26009000
2008-07-11,3.470000,3.530000,3.460000,3.510000,1.813697,18525000
2008-07-14,3.500000,3.540000,3.470000,3.530000,1.824031,20057000
2008-07-15,3.510000,3.520000,3.460000,3.460000,1.787860,20982000
2008-07-16,3.480000,3.480000,3.440000,3.480000,1.798194,34749000
2008-07-17,3.520000,3.540000,3.500000,3.530000,1.824031,25492000
2008-07-18,3.540000,3.560000,3.480000,3.490000,1.803362,21141000
2008-07-21,3.530000,3.590000,3.520000,3.560000,1.839532,25869000
2008-07-22,3.540000,3.560000,3.500000,3.510000,1.813697,23417000
2008-07-23,3.550000,3.600000,3.530000,3.600000,1.860201,28368000
2008-07-24,3.570000,3.600000,3.540000,3.580000,1.849867,17536000
2008-07-25,3.550000,3.570000,3.530000,3.530000,1.824031,10536000
2008-07-28,3.520000,3.540000,3.510000,3.520000,1.818863,9077000
2008-07-29,3.500000,3.530000,3.490000,3.530000,1.824031,17594000
2008-07-30,3.560000,3.590000,3.550000,3.570000,1.844699,15720000
2008-07-31,3.610000,3.630000,3.580000,3.580000,1.849867,36951000
2008-08-01,3.560000,3.630000,3.560000,3.580000,1.849867,12524000
2008-08-04,3.570000,3.580000,3.550000,3.570000,1.844699,12106000
2008-08-05,3.560000,3.570000,3.490000,3.550000,1.834365,30316000
2008-08-06,3.530000,3.570000,3.510000,3.560000,1.875995,26135000
2008-08-07,3.520000,3.550000,3.500000,3.500000,1.844377,27579000
2008-08-08,3.480000,3.550000,3.480000,3.520000,1.854917,23549000
2008-08-11,3.530000,3.580000,3.530000,3.580000,1.886534,19426000
2008-08-12,3.480000,3.520000,3.450000,3.520000,1.854917,29547000
2008-08-13,3.490000,3.490000,3.440000,3.480000,1.833838,23840000
2008-08-14,3.470000,3.510000,3.450000,3.470000,1.828568,27309000
2008-08-15,3.480000,3.490000,3.450000,3.490000,1.839108,23778000
2008-08-18,3.490000,3.500000,3.440000,3.440000,1.812760,23997000
2008-08-19,3.410000,3.480000,3.390000,3.450000,1.818029,25536000
2008-08-20,3.450000,3.490000,3.440000,3.460000,1.823299,21678000
2008-08-21,3.460000,3.460000,3.400000,3.410000,1.796950,16699000
2008-08-22,3.420000,3.450000,3.410000,3.440000,1.812760,19844000
2008-08-25,3.470000,3.500000,3.460000,3.500000,1.844377,16423000
2008-08-26,3.460000,3.480000,3.450000,3.470000,1.828568,12221000
2008-08-27,3.470000,3.500000,3.440000,3.480000,1.833838,19535000
2008-08-28,3.490000,3.510000,3.450000,3.450000,1.818029,14595000
2008-08-29,3.500000,3.540000,3.480000,3.530000,1.860186,25738000
2008-09-01,3.480000,3.560000,3.470000,3.540000,1.865456,20826000
2008-09-02,3.560000,3.660000,3.540000,3.650000,1.923422,26977000
2008-09-03,3.630000,3.630000,3.550000,3.550000,1.870726,25894000
2008-09-04,3.520000,3.530000,3.450000,3.450000,1.818029,47052000
2008-09-05,3.360000,3.420000,3.340000,3.390000,1.786411,56591000
2008-09-08,3.490000,3.520000,3.470000,3.480000,1.833838,49203000
2008-09-09,3.480000,3.500000,3.440000,3.470000,1.828568,38170000
2008-09-10,3.450000,3.470000,3.360000,3.360000,1.770602,45364000
2008-09-11,3.340000,3.350000,3.280000,3.280000,1.728445,35343000
2008-09-12,3.360000,3.370000,3.300000,3.360000,1.770602,27051000
2008-09-15,3.280000,3.320000,3.230000,3.260000,1.717906,23198000
2008-09-16,3.200000,3.300000,3.180000,3.300000,1.738984,35312000
2008-09-17,3.310000,3.320000,3.220000,3.290000,1.733715,33504000
2008-09-18,3.180000,3.350000,3.160000,3.320000,1.749524,49658000
2008-09-19,3.400000,3.570000,3.330000,3.570000,1.881265,64803000
2008-09-22,3.560000,3.580000,3.430000,3.490000,1.839108,36058000
2008-09-23,3.420000,3.450000,3.400000,3.400000,1.791681,15440000
2008-09-24,3.360000,3.390000,3.330000,3.340000,1.760063,24227000
2008-09-25,3.280000,3.300000,3.200000,3.220000,1.696827,34210000
2008-09-26,3.150000,3.210000,3.120000,3.210000,1.691558,29427000
2008-09-29,3.270000,3.270000,3.080000,3.140000,1.654670,22174000
2008-09-30,3.050000,3.270000,3.010000,3.250000,1.712636,52014000
2008-10-02,3.250000,3.330000,3.220000,3.270000,1.723175,27067000
2008-10-03,3.190000,3.260000,3.180000,3.180000,1.675749,27439000
2008-10-06,3.100000,3.120000,3.000000,3.040000,1.601974,31911000
2008-10-07,3.000000,3.200000,2.990000,3.120000,1.644131,37253000
2008-10-08,3.020000,3.050000,2.860000,2.900000,1.528198,37746000
2008-10-09,2.860000,2.970000,2.860000,2.940000,1.549277,30433000
2008-10-10,2.800000,2.810000,2.640000,2.770000,1.459693,41445000
2008-10-13,2.830000,3.010000,2.660000,2.920000,1.538738,38870000
2008-10-14,2.970000,3.020000,2.870000,2.900000,1.528198,35849000
2008-10-15,2.780000,2.810000,2.670000,2.710000,1.428075,70177000
2008-10-16,2.520000,2.580000,2.450000,2.560000,1.349030,60450000
2008-10-17,2.600000,2.670000,2.480000,2.500000,1.317413,63687000
2008-10-20,2.530000,2.640000,2.520000,2.610000,1.375378,37356000
2008-10-21,2.680000,2.720000,2.580000,2.600000,1.370109,26335000
2008-10-22,2.520000,2.600000,2.460000,2.470000,1.301604,21113000
2008-10-23,2.370000,2.370000,2.280000,2.280000,1.201480,36218000
2008-10-24,2.220000,2.230000,1.990000,2.060000,1.085548,42706000
2008-10-27,2.060000,2.060000,2.060000,2.060000,1.085548,0
2008-10-29,2.480000,2.490000,2.290000,2.410000,1.269986,45489000
2008-10-30,2.440000,2.570000,2.420000,2.430000,1.280525,45113000
2008-10-31,2.360000,2.510000,2.360000,2.430000,1.280525,36569000
2008-11-03,2.510000,2.630000,2.490000,2.510000,1.322682,29238000
2008-11-04,2.410000,2.410000,2.280000,2.300000,1.212019,50889000
2008-11-05,2.360000,2.380000,2.270000,2.310000,1.217289,50592000
2008-11-06,2.240000,2.350000,2.230000,2.350000,1.238368,37848000
2008-11-07,2.190000,2.520000,2.180000,2.520000,1.327952,48455000
2008-11-10,2.550000,2.560000,2.450000,2.510000,1.322682,23464000
2008-11-11,2.410000,2.450000,2.320000,2.350000,1.238368,33843000
2008-11-12,2.330000,2.480000,2.330000,2.380000,1.254177,22026000
2008-11-13,2.310000,2.450000,2.310000,2.420000,1.275255,17227000
2008-11-14,2.520000,2.520000,2.380000,2.400000,1.264716,18156000
2008-11-17,2.350000,2.530000,2.350000,2.500000,1.317413,15186000
2008-11-18,2.480000,2.500000,2.380000,2.380000,1.254177,20080000
2008-11-19,2.380000,2.480000,2.380000,2.420000,1.275255,32778000
2008-11-20,2.350000,2.420000,2.350000,2.370000,1.248907,23539000
2008-11-21,2.310000,2.490000,2.310000,2.450000,1.291064,14397000
2008-11-24,2.470000,2.500000,2.430000,2.480000,1.306873,15785000
2008-11-25,2.510000,2.550000,2.470000,2.470000,1.301604,28143000
2008-11-26,2.510000,2.630000,2.470000,2.630000,1.385918,37164000
2008-11-27,2.610000,2.610000,2.480000,2.520000,1.327952,33559000
2008-11-28,2.520000,2.550000,2.480000,2.550000,1.343761,33409000
2008-12-01,2.500000,2.530000,2.490000,2.500000,1.317413,21909000
2008-12-02,2.450000,2.510000,2.420000,2.420000,1.275255,31426000
2008-12-03,2.470000,2.520000,2.460000,2.500000,1.317413,20459000
2008-12-04,2.540000,2.610000,2.520000,2.520000,1.327952,27420000
2008-12-05,2.530000,2.610000,2.530000,2.540000,1.338491,22084000
2008-12-09,2.600000,2.690000,2.600000,2.660000,1.401726,28574000
2008-12-10,2.670000,2.750000,2.650000,2.700000,1.422806,51118000
2008-12-11,2.670000,2.690000,2.620000,2.670000,1.406997,18606000
2008-12-12,2.620000,2.650000,2.600000,2.610000,1.375378,16500000
2008-12-15,2.670000,2.680000,2.620000,2.660000,1.401726,18790000
2008-12-16,2.600000,2.680000,2.600000,2.670000,1.406997,19472000
2008-12-17,2.700000,2.740000,2.650000,2.650000,1.396457,43027000
2008-12-18,2.670000,2.690000,2.650000,2.670000,1.406997,27872000
2008-12-19,2.620000,2.640000,2.550000,2.560000,1.377931,18370000
2008-12-22,2.560000,2.630000,2.530000,2.550000,1.372548,11747000
2008-12-23,2.570000,2.600000,2.520000,2.550000,1.372548,10644000
2008-12-24,2.540000,2.580000,2.530000,2.540000,1.367166,5544000
2008-12-26,2.560000,2.580000,2.540000,2.540000,1.367166,3068000
2008-12-29,2.560000,2.560000,2.510000,2.550000,1.372548,10742000
2008-12-30,2.560000,2.600000,2.550000,2.550000,1.372548,10579000
2008-12-31,2.520000,2.630000,2.520000,2.550000,1.372548,19966000
2009-01-02,2.590000,2.700000,2.580000,2.670000,1.437139,9244000
2009-01-05,2.690000,2.690000,2.570000,2.610000,1.404843,29611000
2009-01-06,2.630000,2.650000,2.570000,2.600000,1.399461,20363000
2009-01-07,2.620000,2.620000,2.510000,2.520000,1.356400,19404000
2009-01-08,2.500000,2.550000,2.470000,2.490000,1.340253,19654000
2009-01-09,2.530000,2.590000,2.510000,2.520000,1.356400,25190000
2009-01-12,2.520000,2.610000,2.510000,2.550000,1.372548,26767000
2009-01-13,2.550000,2.620000,2.530000,2.530000,1.361783,21041000
2009-01-14,2.580000,2.600000,2.500000,2.520000,1.356400,20635000
2009-01-15,2.480000,2.490000,2.400000,2.430000,1.307958,37627000
2009-01-16,2.450000,2.520000,2.430000,2.520000,1.356400,21636000
2009-01-19,2.540000,2.570000,2.510000,2.540000,1.367166,17570000
2009-01-20,2.500000,2.580000,2.480000,2.570000,1.383313,15061000
2009-01-21,2.500000,2.560000,2.500000,2.550000,1.372548,19468000
2009-01-22,2.550000,2.600000,2.510000,2.560000,1.377931,25018000
2009-01-23,2.520000,2.580000,2.520000,2.530000,1.361783,11211000
2009-01-28,2.580000,2.650000,2.570000,2.650000,1.426374,31173000
2009-01-29,2.680000,2.790000,2.650000,2.760000,1.485582,53744000
2009-01-30,2.730000,2.750000,2.650000,2.660000,1.431756,40134000
2009-02-02,2.650000,2.710000,2.560000,2.560000,1.377931,41796000
2009-02-03,2.570000,2.580000,2.520000,2.550000,1.372548,25274000
2009-02-04,2.570000,2.580000,2.510000,2.510000,1.351018,21437000
2009-02-05,2.510000,2.530000,2.500000,2.520000,1.356400,12842000
2009-02-06,2.550000,2.560000,2.480000,2.530000,1.361783,26130000
2009-02-09,2.550000,2.550000,2.430000,2.430000,1.307958,36466000
2009-02-10,2.410000,2.480000,2.400000,2.480000,1.334870,30489000
2009-02-11,2.450000,2.530000,2.450000,2.520000,1.356400,30946000
2009-02-12,2.510000,2.520000,2.450000,2.450000,1.318723,17055000
2009-02-13,2.490000,2.520000,2.460000,2.510000,1.351018,16490000
2009-02-16,2.510000,2.550000,2.490000,2.490000,1.340253,21967000
2009-02-17,2.500000,2.520000,2.420000,2.440000,1.313341,26883000
2009-02-18,2.410000,2.500000,2.410000,2.470000,1.329488,18869000
2009-02-19,2.480000,2.490000,2.420000,2.420000,1.302575,16049000
2009-02-20,2.410000,2.460000,2.410000,2.410000,1.297193,21695000
2009-02-23,2.410000,2.540000,2.400000,2.510000,1.351018,22210000
2009-02-24,2.480000,2.530000,2.460000,2.530000,1.361783,17580000
2009-02-25,2.540000,2.590000,2.520000,2.590000,1.394078,21847000
2009-02-26,2.620000,2.630000,2.560000,2.580000,1.388696,22493000
2009-02-27,2.580000,2.590000,2.460000,2.460000,1.324105,41996000
2009-03-02,2.440000,2.510000,2.430000,2.480000,1.334870,24107000
2009-03-03,2.480000,2.560000,2.480000,2.520000,1.356400,41475000
2009-03-04,2.500000,2.600000,2.500000,2.600000,1.399461,42176000
2009-03-05,2.600000,2.600000,2.500000,2.540000,1.367166,27652000
2009-03-06,2.500000,2.540000,2.460000,2.540000,1.367166,26059000
2009-03-09,2.500000,2.500000,2.440000,2.440000,1.313341,21585000
2009-03-10,2.440000,2.470000,2.430000,2.450000,1.318723,23448000
2009-03-11,2.480000,2.500000,2.430000,2.450000,1.318723,26623000
2009-03-12,2.460000,2.470000,2.420000,2.440000,1.313341,15458000
2009-03-13,2.480000,2.480000,2.430000,2.480000,1.334870,19489000
2009-03-16,2.470000,2.470000,2.430000,2.440000,1.313341,15863000
2009-03-17,2.430000,2.460000,2.420000,2.430000,1.307958,14695000
2009-03-18,2.450000,2.470000,2.430000,2.440000,1.313341,19098000
2009-03-19,2.450000,2.460000,2.420000,2.450000,1.318723,14145000
2009-03-20,2.440000,2.460000,2.410000,2.440000,1.313341,27254000
2009-03-23,2.460000,2.540000,2.450000,2.540000,1.367166,27489000
2009-03-24,2.580000,2.580000,2.490000,2.530000,1.361783,33025000
2009-03-25,2.550000,2.550000,2.480000,2.510000,1.351018,22015000
2009-03-26,2.530000,2.570000,2.520000,2.570000,1.383313,30304000
2009-03-27,2.590000,2.620000,2.570000,2.620000,1.410226,24238000
2009-03-30,2.600000,2.610000,2.470000,2.510000,1.351018,19290000
2009-03-31,2.570000,2.570000,2.500000,2.530000,1.361783,40754000
2009-04-01,2.530000,2.570000,2.520000,2.530000,1.361783,22731000
2009-04-02,2.560000,2.590000,2.510000,2.550000,1.372548,47331000
2009-04-03,2.550000,2.570000,2.450000,2.500000,1.345636,50901000
2009-04-06,2.500000,2.520000,2.430000,2.460000,1.324105,35705000
2009-04-07,2.470000,2.530000,2.470000,2.530000,1.361783,31336000
2009-04-08,2.520000,2.560000,2.510000,2.520000,1.356400,32732000
2009-04-09,2.540000,2.590000,2.530000,2.550000,1.372548,18902000
2009-04-13,2.580000,2.600000,2.570000,2.580000,1.388696,11998000
2009-04-14,2.570000,2.610000,2.550000,2.610000,1.404843,18627000
2009-04-15,2.590000,2.640000,2.550000,2.640000,1.420991,17532000
2009-04-16,2.670000,2.680000,2.580000,2.580000,1.388696,20223000
2009-04-17,2.610000,2.660000,2.580000,2.600000,1.399461,22771000
2009-04-20,2.600000,2.610000,2.550000,2.550000,1.372548,20727000
2009-04-21,2.500000,2.520000,2.450000,2.510000,1.351018,45327000
2009-04-22,2.510000,2.520000,2.450000,2.470000,1.329488,39771000
2009-04-23,2.460000,2.480000,2.450000,2.470000,1.329488,29206000
2009-04-24,2.460000,2.490000,2.450000,2.490000,1.340253,23956000
2009-04-27,2.480000,2.490000,2.430000,2.470000,1.329488,21862000
2009-04-28,2.480000,2.490000,2.440000,2.460000,1.324105,30776000
2009-04-29,2.470000,2.550000,2.460000,2.540000,1.367166,27827000
2009-04-30,2.560000,2.580000,2.530000,2.560000,1.377931,43852000
2009-05-01,2.560000,2.560000,2.560000,2.560000,1.377931,0
2009-05-04,2.570000,2.570000,2.500000,2.530000,1.361783,43910000
2009-05-05,2.550000,2.570000,2.520000,2.570000,1.383313,48798000
2009-05-06,2.580000,2.780000,2.570000,2.750000,1.480199,76425000
2009-05-07,2.770000,2.870000,2.750000,2.870000,1.544789,51488000
2009-05-08,2.850000,2.860000,2.800000,2.850000,1.534025,27681000
2009-05-11,2.810000,2.830000,2.710000,2.710000,1.458669,34286000
2009-05-12,2.730000,2.790000,2.700000,2.730000,1.469434,33021000
2009-05-13,2.730000,2.800000,2.700000,2.720000,1.464051,24744000
2009-05-14,2.710000,2.790000,2.700000,2.740000,1.474817,21932000
2009-05-15,2.790000,2.840000,2.760000,2.800000,1.507112,35975000
2009-05-18,2.800000,2.980000,2.800000,2.980000,1.603998,46784000
2009-05-19,3.030000,3.070000,2.930000,3.040000,1.636293,33823000
2009-05-20,3.020000,3.020000,2.880000,2.940000,1.582468,39851000
2009-05-21,2.960000,2.970000,2.790000,2.790000,1.501729,31611000
2009-05-22,2.790000,2.870000,2.770000,2.860000,1.539407,30445000
2009-05-25,2.860000,2.870000,2.780000,2.810000,1.512494,22740000
2009-05-26,2.810000,2.840000,2.730000,2.740000,1.474817,20438000
2009-05-27,2.810000,2.910000,2.800000,2.900000,1.560937,27130000
2009-05-28,2.850000,2.940000,2.830000,2.910000,1.566320,15163000
2009-05-29,2.900000,3.050000,2.900000,3.010000,1.620146,34559000
2009-06-01,3.050000,3.080000,2.920000,2.930000,1.577085,32573000
2009-06-02,2.950000,2.970000,2.870000,2.950000,1.587850,22707000
2009-06-03,2.990000,3.000000,2.880000,2.890000,1.555555,25881000
2009-06-04,2.920000,2.970000,2.890000,2.930000,1.577085,17785000
2009-06-05,2.950000,3.060000,2.950000,3.040000,1.636293,30066000
2009-06-08,3.060000,3.090000,2.950000,2.980000,1.603998,14243000
2009-06-09,3.010000,3.020000,2.930000,2.960000,1.593233,14631000
2009-06-10,2.970000,2.990000,2.920000,2.950000,1.587850,20440000
2009-06-11,2.940000,2.970000,2.930000,2.940000,1.582468,13030000
2009-06-12,2.940000,2.960000,2.930000,2.960000,1.593233,13437000
2009-06-15,2.930000,2.950000,2.890000,2.900000,1.560937,19011000
2009-06-16,2.900000,3.050000,2.890000,3.020000,1.625527,52969000
2009-06-17,3.000000,3.040000,2.950000,3.000000,1.614763,27186000
2009-06-18,3.000000,3.030000,2.930000,2.930000,1.577085,16034000
2009-06-19,2.970000,2.980000,2.910000,2.910000,1.566320,16465000
2009-06-22,2.920000,2.940000,2.870000,2.870000,1.544789,16951000
2009-06-23,2.810000,2.950000,2.810000,2.900000,1.560937,23949000
2009-06-24,2.900000,2.960000,2.900000,2.960000,1.593233,23572000
2009-06-25,2.980000,3.000000,2.950000,2.990000,1.609380,22431000
2009-06-26,2.980000,3.010000,2.970000,3.010000,1.620146,19285000
2009-06-29,3.000000,3.010000,2.950000,2.970000,1.598615,10516000
2009-06-30,3.020000,3.030000,2.950000,3.000000,1.614763,29655000
2009-07-01,2.980000,3.000000,2.960000,2.990000,1.609380,8244000
2009-07-02,2.990000,3.020000,2.960000,2.990000,1.609380,13849000
2009-07-03,2.960000,3.010000,2.950000,3.010000,1.620146,6879000
2009-07-06,3.000000,3.000000,2.920000,2.920000,1.571702,10111000
2009-07-07,2.940000,3.000000,2.940000,2.990000,1.609380,15043000
2009-07-08,2.960000,3.100000,2.960000,3.060000,1.647058,27351000
2009-07-09,3.090000,3.200000,3.080000,3.170000,1.706266,42998000
2009-07-10,3.190000,3.210000,3.130000,3.160000,1.700883,22474000
2009-07-13,3.170000,3.170000,3.050000,3.120000,1.679354,18340000
2009-07-14,3.160000,3.200000,3.130000,3.160000,1.700883,13755000
2009-07-15,3.160000,3.270000,3.160000,3.270000,1.760091,27874000
2009-07-16,3.280000,3.320000,3.260000,3.290000,1.770856,29749000
2009-07-17,3.310000,3.320000,3.260000,3.320000,1.787004,18597000
2009-07-20,3.280000,3.300000,3.250000,3.280000,1.765474,28680000
2009-07-21,3.300000,3.320000,3.260000,3.310000,1.781621,33880000
2009-07-22,3.320000,3.390000,3.290000,3.310000,1.781621,28744000
2009-07-23,3.330000,3.350000,3.250000,3.270000,1.760091,33439000
2009-07-24,3.310000,3.330000,3.270000,3.290000,1.770856,22857000
2009-07-27,3.290000,3.520000,3.290000,3.440000,1.851594,38464000
2009-07-28,3.470000,3.480000,3.360000,3.380000,1.819299,29044000
2009-07-29,3.400000,3.490000,3.390000,3.460000,1.862359,37144000
2009-07-30,3.480000,3.480000,3.380000,3.400000,1.830064,28630000
2009-07-31,3.450000,3.500000,3.410000,3.500000,1.883889,31100000
2009-08-03,3.460000,3.480000,3.420000,3.470000,1.867742,24526000
2009-08-04,3.460000,3.470000,3.380000,3.410000,1.835447,29205000
2009-08-05,3.340000,3.340000,3.220000,3.230000,1.774467,39319000
2009-08-06,3.230000,3.320000,3.220000,3.230000,1.774467,23311000
2009-08-07,3.200000,3.220000,3.160000,3.170000,1.741505,20699000
2009-08-11,3.200000,3.260000,3.180000,3.230000,1.774467,23264000
2009-08-12,3.210000,3.230000,3.150000,3.180000,1.746998,25596000
2009-08-13,3.200000,3.240000,3.160000,3.180000,1.746998,33090000
